Data;hora;preciptacao;temperatura;humidade
07/04/2022;0800 UTC;0;19,9;88
07/04/2022;0900 UTC;0;20;87
07/04/2022;1000 UTC;0;19,8;89
07/04/2022;1100 UTC;0;24,7;68
07/04/2022;1200 UTC;0;27,3;54
07/04/2022;1300 UTC;0;29,9;45
07/04/2022;1400 UTC;0;31,8;36
07/04/2022;1500 UTC;0;32,3;35
07/04/2022;1600 UTC;0;31,9;31
07/04/2022;1700 UTC;0;32,9;31
07/04/2022;1800 UTC;0;33,3;28
07/04/2022;1900 UTC;0;32,1;32
07/04/2022;2000 UTC;0;30,3;42
07/04/2022;2100 UTC;0;29;44
07/04/2022;2200 UTC;0;27,8;51
07/04/2022;2300 UTC;0;26,5;55
08/04/2022;0000 UTC;0;25;63
08/04/2022;0100 UTC;0;23,7;72
08/04/2022;0200 UTC;0;23;73
08/04/2022;0300 UTC;0;22,9;76
08/04/2022;0400 UTC;0;22,3;78
08/04/2022;0500 UTC;0;21,4;82
08/04/2022;0600 UTC;0;21,2;88
08/04/2022;0700 UTC;0;20,9;88
08/04/2022;0800 UTC;0;21,1;87
08/04/2022;0900 UTC;0;21,2;86
08/04/2022;1000 UTC;0;22,1;83
08/04/2022;1100 UTC;0;24,6;73
08/04/2022;1200 UTC;0;27,9;56
08/04/2022;1300 UTC;0;29,2;56
08/04/2022;1400 UTC;0;30,2;48
08/04/2022;1500 UTC;0;31;46
08/04/2022;1600 UTC;0;32,1;41
08/04/2022;1700 UTC;0;27,8;59
08/04/2022;1800 UTC;0;29,5;47
08/04/2022;1900 UTC;0;27,9;62
08/04/2022;2000 UTC;0;26,7;63
08/04/2022;2100 UTC;0;25;69
08/04/2022;2200 UTC;0;24,3;71
08/04/2022;2300 UTC;0;23,6;72
09/04/2022;0000 UTC;0;22,2;80
09/04/2022;0100 UTC;0;22,2;80
09/04/2022;0200 UTC;0;21,7;80
09/04/2022;0300 UTC;0;21;85
09/04/2022;0400 UTC;0;20,8;87
09/04/2022;0500 UTC;0;20,5;89
09/04/2022;0600 UTC;0;20,2;90
09/04/2022;0700 UTC;0;19,8;89
09/04/2022;0800 UTC;0;19,9;91
09/04/2022;0900 UTC;0;20,6;88
09/04/2022;1000 UTC;0;21,1;88
09/04/2022;1100 UTC;0;22,5;81
09/04/2022;1200 UTC;0;25,9;67
09/04/2022;1300 UTC;0;29,1;58
09/04/2022;1400 UTC;0;30,2;50
09/04/2022;1500 UTC;0;31,9;43
09/04/2022;1600 UTC;0;31,4;40
09/04/2022;1700 UTC;0;28,6;49
09/04/2022;1800 UTC;0;27,8;59
09/04/2022;1900 UTC;0;25,1;68
09/04/2022;2000 UTC;0;25,4;67
09/04/2022;2100 UTC;0;24,6;71
09/04/2022;2200 UTC;0;24,4;72
09/04/2022;2300 UTC;0;24,4;75
10/04/2022;0000 UTC;0;23;80
10/04/2022;0100 UTC;0;22,8;80
10/04/2022;0200 UTC;0;22,1;82
10/04/2022;0300 UTC;0;22,4;81
10/04/2022;0400 UTC;0;22;82
10/04/2022;0500 UTC;0;21,3;86
10/04/2022;0600 UTC;0;21,6;86
10/04/2022;0700 UTC;0;21,4;87
10/04/2022;0800 UTC;0;21,2;89
10/04/2022;0900 UTC;0;21,1;90
10/04/2022;1000 UTC;0;21,1;91
10/04/2022;1100 UTC;0;23,6;80
10/04/2022;1200 UTC;0;26,2;69
10/04/2022;1300 UTC;0;29,2;57
10/04/2022;1400 UTC;0;29,9;56
10/04/2022;1500 UTC;0;31;45
10/04/2022;1600 UTC;0;33,1;38
10/04/2022;1700 UTC;5,8;23;78
10/04/2022;1800 UTC;6,4;24,6;84
10/04/2022;1900 UTC;0;23,2;75
10/04/2022;2000 UTC;0;22,8;80
10/04/2022;2100 UTC;0;22,6;80
10/04/2022;2200 UTC;0;22,6;83
10/04/2022;2300 UTC;0;22,5;80
11/04/2022;0000 UTC;0;21,9;86
11/04/2022;0100 UTC;0;21,2;89
11/04/2022;0200 UTC;0;21,4;88
11/04/2022;0300 UTC;0;20,7;91
11/04/2022;0400 UTC;0;20,5;91
11/04/2022;0500 UTC;0;20,2;92
11/04/2022;0600 UTC;0;20,7;92
11/04/2022;0700 UTC;0;20,4;91
11/04/2022;0800 UTC;0;20;92
11/04/2022;0900 UTC;0;20,1;93
11/04/2022;1000 UTC;0;20,6;92
11/04/2022;1100 UTC;0;21,7;86
11/04/2022;1200 UTC;0;23,9;76
11/04/2022;1300 UTC;0;28,4;51
11/04/2022;1400 UTC;0;30,4;51
11/04/2022;1500 UTC;0;30,6;46
11/04/2022;1600 UTC;0;31,4;40
11/04/2022;1700 UTC;0;32,9;38
11/04/2022;1800 UTC;0;32,2;43
11/04/2022;1900 UTC;0;31,7;41
11/04/2022;2000 UTC;0;29,4;52
11/04/2022;2100 UTC;0;27,1;63
11/04/2022;2200 UTC;0;26,4;62
11/04/2022;2300 UTC;0;25,5;67
12/04/2022;0000 UTC;0;24;75
12/04/2022;0100 UTC;0;23,7;75
12/04/2022;0200 UTC;0;22,6;81
12/04/2022;0300 UTC;0;22,6;80
12/04/2022;0400 UTC;0;21,8;87
12/04/2022;0500 UTC;0;21,7;86
12/04/2022;0600 UTC;0;21,5;89
12/04/2022;0700 UTC;0;21,5;89
12/04/2022;0800 UTC;0;22;88
12/04/2022;0900 UTC;0;21,5;90
12/04/2022;1000 UTC;0,4;22,1;89
12/04/2022;1100 UTC;0,2;22,7;88
12/04/2022;1200 UTC;0;24,9;74
12/04/2022;1300 UTC;0;28,3;63
12/04/2022;1400 UTC;0;29,9;55
12/04/2022;1500 UTC;0;31,4;50
12/04/2022;1600 UTC;0;32,2;43
12/04/2022;1700 UTC;0;30,3;49
12/04/2022;1800 UTC;0;31,4;50
12/04/2022;1900 UTC;0;30,4;49
12/04/2022;2000 UTC;0;25,6;64
12/04/2022;2100 UTC;0;25,3;65
12/04/2022;2200 UTC;1;21,7;82
12/04/2022;2300 UTC;0;22,1;85
13/04/2022;0000 UTC;0;21,8;88
13/04/2022;0100 UTC;0;21,5;89
13/04/2022;0200 UTC;0;21,9;90
13/04/2022;0300 UTC;0;21,5;89
13/04/2022;0400 UTC;0;21,2;88
13/04/2022;0500 UTC;0;20,4;91
13/04/2022;0600 UTC;0;20,4;91
13/04/2022;0700 UTC;0;20,7;92
13/04/2022;0800 UTC;0;20,6;89
13/04/2022;0900 UTC;0;20;90
13/04/2022;1000 UTC;0;20,2;92
13/04/2022;1100 UTC;0;22,6;82
13/04/2022;1200 UTC;0;25,9;72
13/04/2022;1300 UTC;0;28,2;58
13/04/2022;1400 UTC;0;29,6;58
13/04/2022;1500 UTC;0;29,9;54
13/04/2022;1600 UTC;0,2;31;50
13/04/2022;1700 UTC;0;31,5;44
13/04/2022;1800 UTC;0;30,1;50
13/04/2022;1900 UTC;0;28,6;58
13/04/2022;2000 UTC;0;29,2;54
13/04/2022;2100 UTC;0;28,8;51
13/04/2022;2200 UTC;0;26,6;62
13/04/2022;2300 UTC;0;25,3;66
14/04/2022;0000 UTC;0;24,3;75
14/04/2022;0100 UTC;0;24,4;76
14/04/2022;0200 UTC;0;23,7;75
14/04/2022;0300 UTC;0;22,8;80
14/04/2022;0400 UTC;0;21,7;85
14/04/2022;0500 UTC;0;21,2;88
14/04/2022;0600 UTC;0;20,8;89
14/04/2022;0700 UTC;0;20,6;91
14/04/2022;0800 UTC;0;20,3;91
14/04/2022;0900 UTC;0;20,6;91
14/04/2022;1000 UTC;0;21,1;90
14/04/2022;1100 UTC;0;23,8;79
14/04/2022;1200 UTC;0;24,9;72
14/04/2022;1300 UTC;0;26,4;66
14/04/2022;1400 UTC;0;27,9;55
14/04/2022;1500 UTC;0;28,6;47
14/04/2022;1600 UTC;0;29,8;49
14/04/2022;1700 UTC;0;29,3;50
14/04/2022;1800 UTC;0;29,7;49
14/04/2022;1900 UTC;0,2;29,8;47
14/04/2022;2000 UTC;0;28,7;52
14/04/2022;2100 UTC;0;27,3;53
14/04/2022;2200 UTC;0;26,1;58
14/04/2022;2300 UTC;0;26,1;60
15/04/2022;0000 UTC;0;25,3;64
15/04/2022;0100 UTC;0;24,3;69
15/04/2022;0200 UTC;0;23,3;73
15/04/2022;0300 UTC;0;22;81
15/04/2022;0400 UTC;0;21,5;82
15/04/2022;0500 UTC;0;21;86
15/04/2022;0600 UTC;0;21;84
15/04/2022;0700 UTC;0;20,4;87
15/04/2022;0800 UTC;0;20,3;86
15/04/2022;0900 UTC;0;20;87
15/04/2022;1000 UTC;0;20,3;87
15/04/2022;1100 UTC;0;21,3;82
15/04/2022;1200 UTC;0;23,3;73
15/04/2022;1300 UTC;0;25;65
15/04/2022;1400 UTC;0;26,5;57
15/04/2022;1500 UTC;0;27,8;52
15/04/2022;1600 UTC;0;28,2;50
15/04/2022;1700 UTC;0;29,2;49
15/04/2022;1800 UTC;0;28;49
15/04/2022;1900 UTC;0;28;50
15/04/2022;2000 UTC;0;28,2;49
15/04/2022;2100 UTC;0;26,5;54
15/04/2022;2200 UTC;0;25,3;58
15/04/2022;2300 UTC;0;23,6;65
16/04/2022;0000 UTC;0;23,2;68
16/04/2022;0100 UTC;0;21,7;74
16/04/2022;0200 UTC;0;21,8;72
16/04/2022;0300 UTC;0;20,2;82
16/04/2022;0400 UTC;0;19,3;86
16/04/2022;0500 UTC;0;19;87
16/04/2022;0600 UTC;0;18,6;87
16/04/2022;0700 UTC;0;17,8;90
16/04/2022;0800 UTC;0;17,6;91
16/04/2022;0900 UTC;0;16,7;92
16/04/2022;1000 UTC;0;17;92
16/04/2022;1100 UTC;0;20,6;83
16/04/2022;1200 UTC;0;22,5;68
16/04/2022;1300 UTC;0;24,5;55
16/04/2022;1400 UTC;0;25,8;51
16/04/2022;1500 UTC;0;27,4;46
16/04/2022;1600 UTC;0;29;40
16/04/2022;1700 UTC;0;29,5;33
16/04/2022;1800 UTC;0;29,9;32
16/04/2022;1900 UTC;0;28,4;36
16/04/2022;2000 UTC;0;28,1;37
16/04/2022;2100 UTC;0;26,1;42
16/04/2022;2200 UTC;0;24,2;51
16/04/2022;2300 UTC;0;23,1;56
17/04/2022;0000 UTC;0;21,8;61
17/04/2022;0100 UTC;0;19,8;67
17/04/2022;0200 UTC;0;18,3;71
17/04/2022;0300 UTC;0;17,2;77
17/04/2022;0400 UTC;0;16,4;81
17/04/2022;0500 UTC;0;16;83
17/04/2022;0600 UTC;0;16,3;82
17/04/2022;0700 UTC;0;16;83
17/04/2022;0800 UTC;0;15;85
17/04/2022;0900 UTC;0;15,1;88
17/04/2022;1000 UTC;0;15,7;85
17/04/2022;1100 UTC;0;18,9;66
17/04/2022;1200 UTC;0;21,6;55
17/04/2022;1300 UTC;0;23,6;53
17/04/2022;1400 UTC;0;26,9;51
17/04/2022;1500 UTC;0;28,4;47
17/04/2022;1600 UTC;0;29,4;42
17/04/2022;1700 UTC;0;29,9;37
17/04/2022;1800 UTC;0;31,7;31
17/04/2022;1900 UTC;0;29,4;33
17/04/2022;2000 UTC;0;28,2;42
17/04/2022;2100 UTC;0;26,5;48
17/04/2022;2200 UTC;0;25,2;53
17/04/2022;2300 UTC;0;24;61
18/04/2022;0000 UTC;0;22,6;68
18/04/2022;0100 UTC;0;22,2;70
18/04/2022;0200 UTC;0;21,6;73
18/04/2022;0300 UTC;0;21;77
18/04/2022;0400 UTC;0;21;74
18/04/2022;0500 UTC;0;20,5;77
18/04/2022;0600 UTC;0;19,9;81
18/04/2022;0700 UTC;0;18,9;86
18/04/2022;0800 UTC;0;18,7;88
18/04/2022;0900 UTC;0;18,4;90
18/04/2022;1000 UTC;0;18,3;90
18/04/2022;1100 UTC;0;22,1;76
18/04/2022;1200 UTC;0;24;67
18/04/2022;1300 UTC;0;27,8;55
18/04/2022;1400 UTC;0;27,8;53
18/04/2022;1500 UTC;0;29,6;46
18/04/2022;1600 UTC;0;29,3;42
18/04/2022;1700 UTC;0;31,2;34
18/04/2022;1800 UTC;0;30;41
18/04/2022;1900 UTC;0;30,8;34
18/04/2022;2000 UTC;0;29,6;36
18/04/2022;2100 UTC;0;26,1;51
18/04/2022;2200 UTC;0;24,2;60
18/04/2022;2300 UTC;0;23,5;64
19/04/2022;0000 UTC;0;22,9;68
19/04/2022;0100 UTC;0;21,8;73
19/04/2022;0200 UTC;0;21,3;76
19/04/2022;0300 UTC;0;21;76
19/04/2022;0400 UTC;0;20,4;78
19/04/2022;0500 UTC;0;19,7;81
19/04/2022;0600 UTC;0;19,7;79
19/04/2022;0700 UTC;0;18,4;83
19/04/2022;0800 UTC;0;18;88
19/04/2022;0900 UTC;0;17,5;89
19/04/2022;1000 UTC;0;18,6;86
19/04/2022;1100 UTC;0;23,2;68
19/04/2022;1200 UTC;0;25,9;58
19/04/2022;1300 UTC;0;27,7;49
19/04/2022;1400 UTC;0;28,3;47
19/04/2022;1500 UTC;0;29,7;40
19/04/2022;1600 UTC;0;30,5;36
19/04/2022;1700 UTC;0;30,3;35
19/04/2022;1800 UTC;0;29;37
19/04/2022;1900 UTC;0;29;39
19/04/2022;2000 UTC;0;29,2;39
19/04/2022;2100 UTC;0;26,9;44
19/04/2022;2200 UTC;0;24,7;52
19/04/2022;2300 UTC;0;22,3;63
20/04/2022;0000 UTC;0;22,4;63
20/04/2022;0100 UTC;0;21,8;67
20/04/2022;0200 UTC;0;20,8;72
20/04/2022;0300 UTC;0;19,4;77
20/04/2022;0400 UTC;0;18,6;81
20/04/2022;0500 UTC;0;18,8;80
20/04/2022;0600 UTC;0;18,5;81
20/04/2022;0700 UTC;0;17,9;82
20/04/2022;0800 UTC;0;16,8;87
20/04/2022;0900 UTC;0;16,2;89
20/04/2022;1000 UTC;0;16,3;91
20/04/2022;1100 UTC;0;20;77
20/04/2022;1200 UTC;0;23,8;61
20/04/2022;1300 UTC;0;28,2;44
20/04/2022;1400 UTC;0;28,3;35
20/04/2022;1500 UTC;0;29,8;34
20/04/2022;1600 UTC;0;30,6;29
20/04/2022;1700 UTC;0;31,7;23
20/04/2022;1800 UTC;0;30,9;25
20/04/2022;1900 UTC;0;31,3;22
20/04/2022;2000 UTC;0;29,7;25
20/04/2022;2100 UTC;0;27,6;32
20/04/2022;2200 UTC;0;25,6;41
20/04/2022;2300 UTC;0;23,4;51
21/04/2022;0000 UTC;0;22,7;56
21/04/2022;0100 UTC;0;22,1;60
21/04/2022;0200 UTC;0;20,4;63
21/04/2022;0300 UTC;0;19,8;70
21/04/2022;0400 UTC;0;17,9;76
21/04/2022;0500 UTC;0;17,6;78
21/04/2022;0600 UTC;0;16,9;83
21/04/2022;0700 UTC;0;16,2;86
21/04/2022;0800 UTC;0;15,7;87
21/04/2022;0900 UTC;0;15,2;90
21/04/2022;1000 UTC;0;15,7;88
21/04/2022;1100 UTC;0;20,6;67
21/04/2022;1200 UTC;0;23;58
21/04/2022;1300 UTC;0;28;40
21/04/2022;1400 UTC;0;29,6;32
21/04/2022;1500 UTC;0;30,2;28
21/04/2022;1600 UTC;0;30,1;29
21/04/2022;1700 UTC;0;31,2;26
21/04/2022;1800 UTC;0;31,2;24
21/04/2022;1900 UTC;0;28,7;32
21/04/2022;2000 UTC;0;29,5;28
21/04/2022;2100 UTC;0;26,5;38
21/04/2022;2200 UTC;0;24,3;48
21/04/2022;2300 UTC;0;23,2;52
22/04/2022;0000 UTC;0;22,8;58
22/04/2022;0100 UTC;0;21,4;66
22/04/2022;0200 UTC;0;20,7;69
22/04/2022;0300 UTC;0;19,5;79
22/04/2022;0400 UTC;0;20,1;76
22/04/2022;0500 UTC;0;19,8;80
22/04/2022;0600 UTC;0;19,2;84
22/04/2022;0700 UTC;0;18,5;87
22/04/2022;0800 UTC;0;17,6;88
22/04/2022;0900 UTC;0;17,2;90
22/04/2022;1000 UTC;0;17,1;91
22/04/2022;1100 UTC;0;21,3;75
22/04/2022;1200 UTC;0;25,1;62
22/04/2022;1300 UTC;0;28;40
22/04/2022;1400 UTC;0;30,8;31
22/04/2022;1500 UTC;0;30,8;23
22/04/2022;1600 UTC;0;31,2;23
22/04/2022;1700 UTC;0;31,1;25
22/04/2022;1800 UTC;0;31,2;27
22/04/2022;1900 UTC;0;30,7;27
22/04/2022;2000 UTC;0;29,6;29
22/04/2022;2100 UTC;0;27;39
22/04/2022;2200 UTC;0;25,5;46
22/04/2022;2300 UTC;0;24,3;52
23/04/2022;0000 UTC;0;22,6;61
23/04/2022;0100 UTC;0;21,3;66
23/04/2022;0200 UTC;0;20;80
23/04/2022;0300 UTC;0;19,4;79
23/04/2022;0400 UTC;0;18,6;85
23/04/2022;0500 UTC;0;18;87
23/04/2022;0600 UTC;0;17,5;88
23/04/2022;0700 UTC;0;16,4;90
23/04/2022;0800 UTC;0;16,9;89
23/04/2022;0900 UTC;0;16,2;90
23/04/2022;1000 UTC;0;16,1;91
23/04/2022;1100 UTC;0;19,2;78
23/04/2022;1200 UTC;0;23,8;63
23/04/2022;1300 UTC;0;27,3;52
23/04/2022;1400 UTC;0;29,1;47
23/04/2022;1500 UTC;0;30,8;43
23/04/2022;1600 UTC;0;31;37
23/04/2022;1700 UTC;0;32,1;32
23/04/2022;1800 UTC;0;30;41
23/04/2022;1900 UTC;0;31,7;36
23/04/2022;2000 UTC;0;29;44
23/04/2022;2100 UTC;0;28,2;50
23/04/2022;2200 UTC;0;24,3;67
23/04/2022;2300 UTC;0;23,6;74
24/04/2022;0000 UTC;0;23,3;73
24/04/2022;0100 UTC;0;22,4;74
24/04/2022;0200 UTC;0;21,8;76
24/04/2022;0300 UTC;0;21,5;78
24/04/2022;0400 UTC;0;20,9;82
24/04/2022;0500 UTC;0;20,1;84
24/04/2022;0600 UTC;0;19,9;88
24/04/2022;0700 UTC;0;19,7;88
24/04/2022;0800 UTC;0;19,1;87
24/04/2022;0900 UTC;0;18,6;89
24/04/2022;1000 UTC;0;19;90
24/04/2022;1100 UTC;0;21,3;80
24/04/2022;1200 UTC;0;25;67
24/04/2022;1300 UTC;0;27;60
24/04/2022;1400 UTC;0;29,3;50
24/04/2022;1500 UTC;0;30,8;41
24/04/2022;1600 UTC;0;31,1;35
24/04/2022;1700 UTC;0;32;30
24/04/2022;1800 UTC;0;31,4;31
24/04/2022;1900 UTC;0;31,4;33
24/04/2022;2000 UTC;0;28,8;40
24/04/2022;2100 UTC;0;27,4;47
24/04/2022;2200 UTC;0;25,6;59
24/04/2022;2300 UTC;0;24,9;60
25/04/2022;0000 UTC;0;23,3;68
25/04/2022;0100 UTC;0;23,2;68
25/04/2022;0200 UTC;0;22,4;71
25/04/2022;0300 UTC;0;21,5;73
25/04/2022;0400 UTC;0;20,8;76
25/04/2022;0500 UTC;0;20,2;78
25/04/2022;0600 UTC;0;19,4;83
25/04/2022;0700 UTC;0;19,3;81
25/04/2022;0800 UTC;0;18,9;82
25/04/2022;0900 UTC;0;18,5;85
25/04/2022;1000 UTC;0;18,7;83
25/04/2022;1100 UTC;0;22,1;71
25/04/2022;1200 UTC;0;27,6;50
25/04/2022;1300 UTC;0;29,5;46
25/04/2022;1400 UTC;0;30,6;40
25/04/2022;1500 UTC;0;30,9;37
25/04/2022;1600 UTC;0;31,8;35
25/04/2022;1700 UTC;0;30,9;37
25/04/2022;1800 UTC;0;32,3;33
25/04/2022;1900 UTC;0;32,4;33
25/04/2022;2000 UTC;0;30,9;35
25/04/2022;2100 UTC;0;27,9;43
25/04/2022;2200 UTC;0;26;49
25/04/2022;2300 UTC;0;23,6;59
26/04/2022;0000 UTC;0;24,6;56
26/04/2022;0100 UTC;0;22,8;65
26/04/2022;0200 UTC;0;21,9;70
26/04/2022;0300 UTC;0;21,2;73
26/04/2022;0400 UTC;0;20,8;74
26/04/2022;0500 UTC;0;21;73
26/04/2022;0600 UTC;0;19,6;81
26/04/2022;0700 UTC;0;19,1;82
26/04/2022;0800 UTC;0;18,2;87
26/04/2022;0900 UTC;0;18,8;83
26/04/2022;1000 UTC;0;17,5;89
26/04/2022;1100 UTC;0;23,2;66
26/04/2022;1200 UTC;0;26,1;57
26/04/2022;1300 UTC;0;29;48
26/04/2022;1400 UTC;0;30;41
26/04/2022;1500 UTC;0;30,7;38
26/04/2022;1600 UTC;0;31,4;35
26/04/2022;1700 UTC;0;31,8;33
26/04/2022;1800 UTC;0;31,3;32
26/04/2022;1900 UTC;0;31,2;33
26/04/2022;2000 UTC;0;29,7;37
26/04/2022;2100 UTC;0;27,3;46
26/04/2022;2200 UTC;0;25,1;55
26/04/2022;2300 UTC;0;24,1;58
27/04/2022;0000 UTC;0;22,9;64
27/04/2022;0100 UTC;0;21,4;71
27/04/2022;0200 UTC;0;22;69
27/04/2022;0300 UTC;0;20,5;75
27/04/2022;0400 UTC;0;19,9;78
27/04/2022;0500 UTC;0;19;85
27/04/2022;0600 UTC;0;18,4;85
27/04/2022;0700 UTC;0;18;87
27/04/2022;0800 UTC;0;17,5;87
27/04/2022;0900 UTC;0;17,2;87
27/04/2022;1000 UTC;0;17,9;88
27/04/2022;1100 UTC;0;22,3;69
27/04/2022;1200 UTC;0;26,2;56
27/04/2022;1300 UTC;0;27,7;48
27/04/2022;1400 UTC;0;29,3;43
27/04/2022;1500 UTC;0;29,1;42
27/04/2022;1600 UTC;0;30,9;39
27/04/2022;1700 UTC;0;30,9;35
27/04/2022;1800 UTC;0;31,8;31
27/04/2022;1900 UTC;0;29,7;37
27/04/2022;2000 UTC;0;29,4;35
27/04/2022;2100 UTC;0;26,4;49
27/04/2022;2200 UTC;0;24,7;60
27/04/2022;2300 UTC;0;23,5;67
28/04/2022;0000 UTC;0;22,6;71
28/04/2022;0100 UTC;0;22,6;66
28/04/2022;0200 UTC;0;22;70
28/04/2022;0300 UTC;0;22,3;69
28/04/2022;0400 UTC;0;21,6;71
28/04/2022;0500 UTC;0;20,4;75
28/04/2022;0600 UTC;0;21;73
28/04/2022;0700 UTC;0;21,6;71
28/04/2022;0800 UTC;0;21,1;73
28/04/2022;0900 UTC;0;20,8;74
28/04/2022;1000 UTC;0;20,1;80
28/04/2022;1100 UTC;0;24,5;61
28/04/2022;1200 UTC;0;26,7;49
28/04/2022;1300 UTC;0;28;45
28/04/2022;1400 UTC;0;29,8;40
28/04/2022;1500 UTC;0;30,3;37
28/04/2022;1600 UTC;0;30,9;32
28/04/2022;1700 UTC;0;28,7;40
28/04/2022;1800 UTC;0;31,4;30
28/04/2022;1900 UTC;0;32,2;28
28/04/2022;2000 UTC;0;30,1;32
28/04/2022;2100 UTC;0;26,8;46
28/04/2022;2200 UTC;0;25,1;52
28/04/2022;2300 UTC;0;24,9;55
29/04/2022;0000 UTC;0;24;59
29/04/2022;0100 UTC;0;23,4;59
29/04/2022;0200 UTC;0;21,9;66
29/04/2022;0300 UTC;0;20,7;70
29/04/2022;0400 UTC;0;20,4;74
29/04/2022;0500 UTC;0;20;74
29/04/2022;0600 UTC;0;18,7;79
29/04/2022;0700 UTC;0;18,2;84
29/04/2022;0800 UTC;0;17,3;86
29/04/2022;0900 UTC;0;16,8;88
29/04/2022;1000 UTC;0;18;85
29/04/2022;1100 UTC;0;21,6;72
29/04/2022;1200 UTC;0;24,4;61
29/04/2022;1300 UTC;0;28,1;43
29/04/2022;1400 UTC;0;29,8;37
29/04/2022;1500 UTC;0;30,2;33
29/04/2022;1600 UTC;0;31,3;29
29/04/2022;1700 UTC;0;31,3;32
29/04/2022;1800 UTC;0;31,7;30
29/04/2022;1900 UTC;0;31;31
29/04/2022;2000 UTC;0;29,6;34
29/04/2022;2100 UTC;0;26,7;47
29/04/2022;2200 UTC;0;25,7;51
29/04/2022;2300 UTC;0;23,7;59
30/04/2022;0000 UTC;0;22,8;65
30/04/2022;0100 UTC;0;22,3;64
30/04/2022;0200 UTC;0;22,1;68
30/04/2022;0300 UTC;0;20,3;74
30/04/2022;0400 UTC;0;18,9;80
30/04/2022;0500 UTC;0;18,9;79
30/04/2022;0600 UTC;0;18,1;85
30/04/2022;0700 UTC;0;18;86
30/04/2022;0800 UTC;0;17,4;88
30/04/2022;0900 UTC;0;16,5;89
30/04/2022;1000 UTC;0;17,4;88
30/04/2022;1100 UTC;0;20,1;75
30/04/2022;1200 UTC;0;23,7;62
30/04/2022;1300 UTC;0;28,3;41
30/04/2022;1400 UTC;0;29,7;33
30/04/2022;1500 UTC;0;30,1;31
30/04/2022;1600 UTC;0;30,6;26
30/04/2022;1700 UTC;0;31;22
30/04/2022;1800 UTC;0;30,7;21
30/04/2022;1900 UTC;0;30,7;21
30/04/2022;2000 UTC;0;29;27
30/04/2022;2100 UTC;0;26;37
30/04/2022;2200 UTC;0;23,8;47
30/04/2022;2300 UTC;0;23,4;47
01/05/2022;0000 UTC;0;21,8;57
01/05/2022;0100 UTC;0;20,4;63
01/05/2022;0200 UTC;0;20;64
01/05/2022;0300 UTC;0;18,8;69
01/05/2022;0400 UTC;0;18;73
01/05/2022;0500 UTC;0;17,6;75
01/05/2022;0600 UTC;0;16,8;79
01/05/2022;0700 UTC;0;16,5;82
01/05/2022;0800 UTC;0;16,1;83
01/05/2022;0900 UTC;0;15,4;86
01/05/2022;1000 UTC;0;15,6;85
01/05/2022;1100 UTC;0;20,4;65
01/05/2022;1200 UTC;0;24,3;50
01/05/2022;1300 UTC;0;28,3;31
01/05/2022;1400 UTC;0;29,2;31
01/05/2022;1500 UTC;0;28,7;35
01/05/2022;1600 UTC;0;29,2;29
01/05/2022;1700 UTC;0;29;28
01/05/2022;1800 UTC;0;31;24
01/05/2022;1900 UTC;0;30,9;23
01/05/2022;2000 UTC;0;29,4;29
01/05/2022;2100 UTC;0;25,5;43
01/05/2022;2200 UTC;0;24;50
01/05/2022;2300 UTC;0;22,7;53
02/05/2022;0000 UTC;0;21;65
02/05/2022;0100 UTC;0;20,9;66
02/05/2022;0200 UTC;0;21,3;64
02/05/2022;0300 UTC;0;19,7;69
02/05/2022;0400 UTC;0;18,8;77
02/05/2022;0500 UTC;0;19,2;72
02/05/2022;0600 UTC;0;17,9;79
02/05/2022;0700 UTC;0;17,9;78
02/05/2022;0800 UTC;0;16,6;85
02/05/2022;0900 UTC;0;16,2;87
02/05/2022;1000 UTC;0;17;85
02/05/2022;1100 UTC;0;20,8;66
02/05/2022;1200 UTC;0;24,1;54
02/05/2022;1300 UTC;0;28,6;37
02/05/2022;1400 UTC;0;30,4;32
02/05/2022;1500 UTC;0;30,2;32
02/05/2022;1600 UTC;0;31,4;26
02/05/2022;1700 UTC;0;30,8;27
02/05/2022;1800 UTC;0;31,5;27
02/05/2022;1900 UTC;0;30,3;30
02/05/2022;2000 UTC;0;28;36
02/05/2022;2100 UTC;0;26,7;41
02/05/2022;2200 UTC;0;24,8;54
02/05/2022;2300 UTC;0;25,1;51
03/05/2022;0000 UTC;0;23,7;56
03/05/2022;0100 UTC;0;23,7;57
03/05/2022;0200 UTC;0;23,7;55
03/05/2022;0300 UTC;0;22,4;66
03/05/2022;0400 UTC;0;22,6;61
03/05/2022;0500 UTC;0;22,4;67
03/05/2022;0600 UTC;0;22,6;62
03/05/2022;0700 UTC;0;22;68
03/05/2022;0800 UTC;0;21,2;72
03/05/2022;0900 UTC;0;21,2;73
03/05/2022;1000 UTC;0;21,3;75
03/05/2022;1100 UTC;0;22,5;72
03/05/2022;1200 UTC;0;27;49
03/05/2022;1300 UTC;0;29,2;42
03/05/2022;1400 UTC;0;30,3;40
03/05/2022;1500 UTC;0;31,2;37
03/05/2022;1600 UTC;0;31,5;32
03/05/2022;1700 UTC;0;31,6;32
03/05/2022;1800 UTC;0;31,1;33
03/05/2022;1900 UTC;0;29,1;40
03/05/2022;2000 UTC;0;28,3;43
03/05/2022;2100 UTC;0;26,6;50
03/05/2022;2200 UTC;0;25,4;54
03/05/2022;2300 UTC;0;23,9;63
04/05/2022;0000 UTC;0;22,3;72
04/05/2022;0100 UTC;0;21,7;74
